file,class,confidence,reason_short
tweet_1985017796305015133.png,brand_visual,0.66,layout-like cf=60.5 ed=0.20 std=75.8
tweet_1985013020586610869.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1984974510550851835.png,brand_visual,0.66,layout-like cf=39.1 ed=0.20 std=73.9
tweet_1984911671148904737.png,brand_visual,0.66,layout-like cf=70.1 ed=0.20 std=68.3
tweet_1984906012693016781.png,brand_visual,0.66,layout-like cf=105.0 ed=0.20 std=80.1
tweet_1984675149199917421.png,brand_visual,0.66,layout-like cf=98.8 ed=0.20 std=94.3
tweet_1984660437833793774.png,brand_visual,0.66,layout-like cf=48.1 ed=0.20 std=90.4
tweet_1984628242309951657.png,brand_visual,0.66,layout-like cf=29.4 ed=0.20 std=48.4
tweet_1984586651533000738.png,brand_visual,0.66,layout-like cf=32.5 ed=0.20 std=90.0
tweet_1984481688932794767.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1984355216482058728.png,brand_visual,0.66,layout-like cf=43.0 ed=0.20 std=85.6
tweet_1984352387512062269.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1984325826163458313.png,brand_visual,0.66,layout-like cf=22.6 ed=0.20 std=85.4
tweet_1984226576658256100.png,brand_visual,0.66,layout-like cf=5.4 ed=0.19 std=108.4
tweet_1984203222815240221.png,brand_visual,0.66,layout-like cf=110.7 ed=0.20 std=95.3
tweet_1984098674478309585.png,brand_visual,0.66,layout-like cf=29.1 ed=0.20 std=115.7
tweet_1983934447088009707.png,brand_visual,0.66,layout-like cf=48.1 ed=0.20 std=49.6
tweet_1983555135470031255.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1983498126804521250.png,brand_visual,0.66,layout-like cf=32.9 ed=0.20 std=71.1
tweet_1983463210847244657.png,brand_visual,0.66,layout-like cf=90.0 ed=0.20 std=83.8
tweet_1983215063654600796.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1983141957380546697.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1982964266920751467.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1982930437996679462.png,brand_visual,0.66,layout-like cf=73.8 ed=0.20 std=48.2
tweet_1982151138376900847.png,brand_visual,0.66,layout-like cf=93.2 ed=0.20 std=87.6
tweet_1981962458303504872.png,brand_visual,0.66,layout-like cf=19.0 ed=0.20 std=32.4
tweet_1981941820364890177.png,brand_visual,0.66,layout-like cf=29.2 ed=0.20 std=56.1
tweet_1981850472177602731.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1981832100316610836.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1981814074179825856.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1981725365178364356.png,brand_visual,0.66,layout-like cf=10.3 ed=0.20 std=120.4
tweet_1981708095299764336.png,brand_visual,0.66,layout-like cf=26.2 ed=0.20 std=105.2
tweet_1981377106199400895.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1981342279689523532.png,brand_visual,0.66,layout-like cf=76.1 ed=0.19 std=90.6
tweet_1981340009949970609.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1981326173499015285.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1981186590572483005.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1981039703550750986.png,brand_visual,0.66,layout-like cf=146.1 ed=0.20 std=84.3
tweet_1980956658315464714.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1980946839122870613.png,brand_visual,0.66,layout-like cf=27.4 ed=0.20 std=44.5
tweet_1980784521558872106.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1980725639956062496.png,brand_visual,0.66,layout-like cf=28.6 ed=0.20 std=79.0
tweet_1980691362954784847.png,brand_visual,0.66,layout-like cf=28.0 ed=0.20 std=90.6
tweet_1980679209031987600.png,brand_visual,0.66,layout-like cf=18.8 ed=0.20 std=77.2
tweet_1980664140332253220.png,brand_visual,0.66,layout-like cf=39.7 ed=0.20 std=47.4
tweet_1980625881623326797.png,brand_visual,0.66,layout-like cf=18.3 ed=0.20 std=52.5
tweet_1980608042929426932.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1980350260028600497.png,brand_visual,0.66,layout-like cf=130.5 ed=0.20 std=80.9
tweet_1980342349151732155.png,brand_visual,0.66,layout-like cf=23.6 ed=0.19 std=87.6
tweet_1980302998623723942.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1980294829159682347.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1980271439556096005.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1980254037674021258.png,brand_visual,0.66,layout-like cf=1.8 ed=0.20 std=105.5
tweet_1980215246116786444.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1979967480853655636.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1979692658420228526.png,brand_visual,0.66,layout-like cf=68.4 ed=0.20 std=73.0
tweet_1979536479773667450.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1979532786785488950.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1979460624187805698.png,brand_visual,0.66,layout-like cf=42.0 ed=0.20 std=49.9
tweet_1979432693830996292.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1979292037028647109.png,brand_visual,0.66,layout-like cf=5.0 ed=0.20 std=47.0
tweet_1979209699560919496.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1979203328018964987.png,brand_visual,0.66,layout-like cf=32.2 ed=0.20 std=90.6
tweet_1979115574421516617.png,brand_visual,0.66,layout-like cf=27.4 ed=0.20 std=85.2
tweet_1979009952606781930.png,brand_visual,0.66,layout-like cf=79.3 ed=0.20 std=91.7
tweet_1978984966353477801.png,brand_visual,0.66,layout-like cf=3.1 ed=0.20 std=90.5
tweet_1978836528957739018.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1978769691582603551.png,brand_visual,0.66,layout-like cf=33.5 ed=0.20 std=69.2
tweet_1978728895701815704.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1978531949682508193.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1978498976136491448.png,brand_visual,0.66,layout-like cf=37.0 ed=0.20 std=99.0
tweet_1978479691687235631.png,brand_visual,0.66,layout-like cf=84.2 ed=0.20 std=65.0
tweet_1978475957175324775.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1978431643690905634.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1978428143326151108.png,brand_visual,0.66,layout-like cf=67.6 ed=0.20 std=81.0
tweet_1978403799938236599.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1978279224378007816.png,brand_visual,0.66,layout-like cf=53.1 ed=0.20 std=63.6
tweet_1978255852554387867.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1978075068040192276.png,brand_visual,0.66,layout-like cf=12.5 ed=0.20 std=93.1
tweet_1977831782100992093.png,brand_visual,0.66,layout-like cf=19.2 ed=0.20 std=80.1
tweet_1977755792213151924.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1977720985001382205.png,brand_visual,0.66,layout-like cf=30.6 ed=0.20 std=113.8
tweet_1977699422575173982.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1977665958962487459.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1977661877896257816.png,brand_visual,0.66,layout-like cf=16.7 ed=0.20 std=37.1
tweet_1977659164538069225.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1977644724824711492.png,brand_visual,0.66,layout-like cf=73.9 ed=0.20 std=80.0
tweet_1977509970854752278.png,brand_visual,0.66,layout-like cf=32.9 ed=0.20 std=104.3
tweet_1977472044607611116.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1977066774391931073.png,brand_visual,0.66,layout-like cf=6.7 ed=0.20 std=97.4
tweet_1976986736191492479.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1976879563478356377.png,brand_visual,0.66,layout-like cf=4.1 ed=0.20 std=35.3
tweet_1976688980268839410.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1976685614444810410.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1976328515160268921.png,brand_visual,0.66,layout-like cf=44.4 ed=0.20 std=101.9
tweet_1976295405605556395.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1976274793226748229.png,brand_visual,0.66,layout-like cf=37.6 ed=0.20 std=97.3
tweet_1976264605836976295.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1976208301307330989.png,brand_visual,0.66,layout-like cf=10.0 ed=0.20 std=35.6
tweet_1976199220932776261.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1976182603414962273.png,brand_visual,0.66,layout-like cf=10.7 ed=0.20 std=82.2
tweet_1976152046630998387.png,brand_visual,0.66,layout-like cf=130.2 ed=0.20 std=80.8
tweet_1976145210573746534.png,brand_visual,0.66,layout-like cf=70.6 ed=0.20 std=52.5
tweet_1975939251670831140.png,brand_visual,0.66,layout-like cf=53.4 ed=0.20 std=77.5
tweet_1975915449801224434.png,brand_visual,0.66,layout-like cf=29.0 ed=0.20 std=54.1
tweet_1975886683913769390.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1975886393831297328.png,brand_visual,0.66,layout-like cf=27.6 ed=0.20 std=92.0
tweet_1975871553951961370.png,brand_visual,0.66,layout-like cf=48.2 ed=0.20 std=41.5
tweet_1975575345198997566.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1975574103156195771.png,brand_visual,0.66,layout-like cf=24.9 ed=0.20 std=63.5
tweet_1975558092634136834.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1975544197425094729.png,brand_visual,0.66,layout-like cf=9.6 ed=0.20 std=120.6
tweet_1975512526633799935.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1975161678313791878.png,brand_visual,0.66,layout-like cf=11.2 ed=0.18 std=106.8
tweet_1975123866553840118.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1975112347741299187.png,brand_visual,0.66,layout-like cf=8.5 ed=0.20 std=53.1
tweet_1974140950592024795.png,brand_visual,0.66,layout-like cf=26.8 ed=0.20 std=90.3
tweet_1973092987610579337.png,brand_visual,0.66,layout-like cf=55.8 ed=0.20 std=76.4
tweet_1973012868808511771.png,brand_visual,0.66,layout-like cf=63.0 ed=0.20 std=93.4
tweet_1972958605168242948.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1972060890389533168.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1971967929446175128.png,brand_visual,0.66,layout-like cf=54.7 ed=0.20 std=70.7
tweet_1971676668256571392.png,brand_visual,0.66,layout-like cf=99.1 ed=0.20 std=81.2
tweet_1971660381560230315.png,brand_visual,0.66,layout-like cf=39.7 ed=0.20 std=83.7
tweet_1970939120265658779.png,brand_visual,0.66,layout-like cf=65.9 ed=0.20 std=89.6
tweet_1969732357700587708.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1969162561590354108.png,brand_visual,0.66,layout-like cf=45.4 ed=0.20 std=100.4
tweet_1968616026121068695.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1967266768164114876.png,brand_visual,0.66,layout-like cf=82.8 ed=0.20 std=87.4
tweet_1967226014960078887.png,brand_visual,0.66,layout-like cf=39.7 ed=0.20 std=94.0
tweet_1967172492159816138.png,brand_visual,0.66,layout-like cf=27.6 ed=0.20 std=41.3
tweet_1967143137190834267.png,brand_visual,0.66,layout-like cf=89.7 ed=0.20 std=93.0
tweet_1966595436845670873.png,brand_visual,0.66,layout-like cf=19.4 ed=0.20 std=92.7
tweet_1966544319516402105.png,brand_visual,0.66,layout-like cf=10.1 ed=0.19 std=36.0
tweet_1966468746773499987.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1966445268339159546.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1966414211132621279.png,brand_visual,0.66,layout-like cf=48.3 ed=0.20 std=65.2
tweet_1966378635302154310.png,brand_visual,0.66,layout-like cf=45.4 ed=0.19 std=43.7
tweet_1966290970527605140.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1966204682009018869.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1966183543308276210.png,brand_visual,0.66,layout-like cf=35.8 ed=0.20 std=89.3
tweet_1966157539914956802.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1965898134535762259.png,brand_visual,0.66,layout-like cf=40.2 ed=0.20 std=106.0
tweet_1965878951491829938.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1965830185510457576.png,brand_visual,0.66,layout-like cf=22.6 ed=0.19 std=57.2
tweet_1965430048632242410.png,brand_visual,0.66,layout-like cf=42.8 ed=0.20 std=86.1
tweet_1965022314904289732.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1964969884913426466.png,brand_visual,0.66,layout-like cf=71.6 ed=0.20 std=64.0
tweet_1964600198262390888.png,brand_visual,0.66,layout-like cf=5.9 ed=0.20 std=59.9
tweet_1963989332936565038.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1963965345385132270.png,brand_visual,0.66,layout-like cf=23.0 ed=0.20 std=50.8
tweet_1963629551604453847.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1963547161930633507.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1963205543612326069.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1963124605922734481.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1962918293234212903.png,brand_visual,0.66,layout-like cf=7.0 ed=0.20 std=81.6
tweet_1962785558213607522.png,brand_visual,0.66,layout-like cf=82.3 ed=0.20 std=95.4
tweet_1962192040344887696.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1961805522111209713.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1961467409249849537.png,brand_visual,0.66,layout-like cf=1.2 ed=0.20 std=110.2
tweet_1960780018101182953.png,brand_visual,0.66,layout-like cf=31.9 ed=0.20 std=73.7
tweet_1960675148387794947.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1960651511077245366.png,brand_visual,0.66,layout-like cf=37.9 ed=0.20 std=112.0
tweet_1960462263284064531.png,brand_visual,0.66,layout-like cf=112.9 ed=0.20 std=88.7
tweet_1960328195711844514.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1960285660558020895.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1960272743460642865.png,brand_visual,0.66,layout-like cf=91.3 ed=0.19 std=45.9
tweet_1959980774049919099.png,brand_visual,0.66,layout-like cf=80.2 ed=0.20 std=81.9
tweet_1959752642235891748.png,brand_visual,0.66,layout-like cf=49.3 ed=0.20 std=75.4
tweet_1959604298419237324.png,brand_visual,0.66,layout-like cf=15.0 ed=0.20 std=89.3
tweet_1959243921663340651.png,brand_visual,0.66,layout-like cf=3.2 ed=0.20 std=86.1
tweet_1959238410234961938.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1959114536457576675.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1959021654392054179.png,brand_visual,0.66,layout-like cf=32.6 ed=0.20 std=35.2
tweet_1958922118340718803.png,brand_visual,0.66,layout-like cf=83.2 ed=0.20 std=81.1
tweet_1958836358560325685.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1958553704430522721.png,brand_visual,0.66,layout-like cf=30.6 ed=0.20 std=53.8
tweet_1957777939187081356.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1957747966896480518.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1957439063276880147.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1957217738390396984.png,brand_visual,0.66,layout-like cf=13.1 ed=0.20 std=94.5
tweet_1956385495052910893.png,brand_visual,0.66,layout-like cf=53.5 ed=0.20 std=73.7
tweet_1956008350778331316.png,brand_visual,0.66,layout-like cf=26.3 ed=0.20 std=100.7
tweet_1954955564099965433.png,brand_visual,0.66,layout-like cf=111.5 ed=0.20 std=69.7
tweet_1954870524330258492.png,brand_visual,0.66,layout-like cf=52.4 ed=0.20 std=85.4
tweet_1954818191537930378.png,brand_visual,0.66,layout-like cf=12.3 ed=0.20 std=98.5
tweet_1954814058265289084.png,brand_visual,0.66,layout-like cf=28.5 ed=0.20 std=72.2
tweet_1954675714604810426.png,brand_visual,0.66,layout-like cf=17.5 ed=0.19 std=104.3
tweet_1953854233574617138.png,brand_visual,0.66,layout-like cf=41.5 ed=0.19 std=92.2
tweet_1952762363045945674.png,brand_visual,0.66,layout-like cf=59.6 ed=0.20 std=55.1
tweet_1952686773051814252.png,brand_visual,0.66,layout-like cf=27.4 ed=0.20 std=61.1
tweet_1952673836107018409.png,brand_visual,0.66,layout-like cf=36.6 ed=0.20 std=59.9
tweet_1949379295295816177.png,brand_visual,0.66,layout-like cf=5.7 ed=0.20 std=34.2
tweet_1947969930059465065.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1947652985481527777.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1946239010822652016.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1942607766993928544.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1939363927478948214.png,brand_visual,0.66,layout-like cf=52.1 ed=0.20 std=87.8
tweet_1935548193191903375.png,brand_visual,0.66,layout-like cf=43.0 ed=0.20 std=85.7
tweet_1934649206247186834.png,brand_visual,0.66,layout-like cf=49.7 ed=0.20 std=72.6
tweet_1929481126109954400.png,brand_visual,0.66,layout-like cf=74.9 ed=0.20 std=56.8
tweet_1891693757935853969.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1863937010005590247.png,brand_visual,0.99,manual_review: corrected to brand by user
tweet_1761103353759531316.png,brand_visual,0.66,layout-like cf=1.3 ed=0.19 std=34.4
tweet_1761066927684776222.png,brand_visual,0.99,manual_review: corrected to brand by user
